Freq_GHz	Rm60_Rs5_dBm	Open_Rs5_dBm	Rm60_Rs15_dBm	Open_Rs15_dBm	Rm60_Rs25_dBm	Open_Rs25_dBm	Rm60_Rs35_dBm	Open_Rs35_dBm	Rm60_Rs45_dBm	Open_Rs45_dBm
35.01	-27.4432	-25.0083	-28.6369	-25.7841	-29.7527	-26.504	-30.7815	-27.1744	-31.7263	-27.8009
35.03	-27.4501	-25.0174	-28.6441	-25.7927	-29.7601	-26.5123	-30.789	-27.1824	-31.7339	-27.8087
35.0499	-27.457	-25.0264	-28.6513	-25.8014	-29.7675	-26.5206	-30.7965	-27.1905	-31.7415	-27.8166
35.0699	-27.4639	-25.0354	-28.6585	-25.81	-29.7748	-26.529	-30.804	-27.1986	-31.749	-27.8244
35.0898	-27.4708	-25.0444	-28.6657	-25.8187	-29.7822	-26.5373	-30.8114	-27.2067	-31.7566	-27.8323
35.1098	-27.4777	-25.0534	-28.6729	-25.8273	-29.7896	-26.5457	-30.8189	-27.2148	-31.7641	-27.8401
35.1298	-27.4847	-25.0624	-28.6801	-25.836	-29.797	-26.554	-30.8264	-27.2229	-31.7717	-27.848
35.1497	-27.4916	-25.0714	-28.6873	-25.8446	-29.8044	-26.5624	-30.8339	-27.2309	-31.7793	-27.8559
35.1697	-27.4985	-25.0804	-28.6945	-25.8533	-29.8118	-26.5707	-30.8414	-27.239	-31.7868	-27.8637
35.1896	-27.5054	-25.0894	-28.7017	-25.8619	-29.8192	-26.5791	-30.8489	-27.2471	-31.7944	-27.8716
35.2096	-27.5124	-25.0984	-28.7089	-25.8706	-29.8265	-26.5874	-30.8564	-27.2552	-31.802	-27.8794
35.2296	-27.5193	-25.1074	-28.7161	-25.8792	-29.8339	-26.5957	-30.8639	-27.2633	-31.8095	-27.8873
35.2495	-27.5262	-25.1164	-28.7233	-25.8879	-29.8413	-26.6041	-30.8714	-27.2713	-31.8171	-27.8951
35.2695	-27.5332	-25.1254	-28.7306	-25.8965	-29.8487	-26.6124	-30.8789	-27.2794	-31.8246	-27.903
35.2894	-27.5401	-25.1345	-28.7378	-25.9051	-29.8561	-26.6208	-30.8864	-27.2875	-31.8322	-27.9108
35.3094	-27.5471	-25.1435	-28.745	-25.9138	-29.8635	-26.6291	-30.8939	-27.2956	-31.8397	-27.9187
35.3294	-27.554	-25.1525	-28.7522	-25.9224	-29.8709	-26.6375	-30.9014	-27.3037	-31.8473	-27.9265
35.3493	-27.561	-25.1615	-28.7594	-25.9311	-29.8783	-26.6458	-30.9089	-27.3117	-31.8549	-27.9344
35.3693	-27.5679	-25.1705	-28.7667	-25.9397	-29.8856	-26.6541	-30.9164	-27.3198	-31.8624	-27.9422
35.3892	-27.5748	-25.1795	-28.7739	-25.9484	-29.893	-26.6625	-30.9239	-27.3279	-31.87	-27.9501
35.4092	-27.5818	-25.1885	-28.7811	-25.957	-29.9004	-26.6708	-30.9313	-27.336	-31.8775	-27.9579
35.4292	-27.5888	-25.1975	-28.7883	-25.9657	-29.9078	-26.6792	-30.9388	-27.344	-31.8851	-27.9658
35.4491	-27.5957	-25.2065	-28.7956	-25.9743	-29.9152	-26.6875	-30.9463	-27.3521	-31.8927	-27.9736
35.4691	-27.6027	-25.2155	-28.8028	-25.983	-29.9226	-26.6958	-30.9538	-27.3602	-31.9002	-27.9815
35.489	-27.6096	-25.2245	-28.81	-25.9916	-29.93	-26.7042	-30.9613	-27.3683	-31.9078	-27.9893
35.509	-27.6166	-25.2336	-28.8172	-26.0003	-29.9374	-26.7125	-30.9688	-27.3764	-31.9153	-27.9972
35.529	-27.6235	-25.2426	-28.8245	-26.0089	-29.9448	-26.7209	-30.9763	-27.3844	-31.9229	-28.005
35.5489	-27.6305	-25.2516	-28.8317	-26.0176	-29.9522	-26.7292	-30.9838	-27.3925	-31.9304	-28.0129
35.5689	-27.6375	-25.2606	-28.8389	-26.0262	-29.9596	-26.7375	-30.9913	-27.4006	-31.938	-28.0207
35.5888	-27.6444	-25.2696	-28.8462	-26.0349	-29.967	-26.7459	-30.9988	-27.4086	-31.9455	-28.0286
35.6088	-27.6514	-25.2786	-28.8534	-26.0435	-29.9744	-26.7542	-31.0063	-27.4167	-31.9531	-28.0364
35.6288	-27.6584	-25.2876	-28.8606	-26.0522	-29.9818	-26.7625	-31.0138	-27.4248	-31.9607	-28.0442
35.6487	-27.6654	-25.2966	-28.8679	-26.0608	-29.9892	-26.7709	-31.0213	-27.4329	-31.9682	-28.0521
35.6687	-27.6723	-25.3056	-28.8751	-26.0695	-29.9965	-26.7792	-31.0288	-27.4409	-31.9758	-28.0599
35.6886	-27.6793	-25.3146	-28.8823	-26.0781	-30.0039	-26.7876	-31.0363	-27.449	-31.9833	-28.0678
35.7086	-27.6863	-25.3237	-28.8896	-26.0867	-30.0113	-26.7959	-31.0438	-27.4571	-31.9909	-28.0756
35.7286	-27.6933	-25.3327	-28.8968	-26.0954	-30.0187	-26.8042	-31.0513	-27.4652	-31.9984	-28.0835
35.7485	-27.7003	-25.3417	-28.9041	-26.104	-30.0261	-26.8126	-31.0587	-27.4732	-32.006	-28.0913
35.7685	-27.7073	-25.3507	-28.9113	-26.1127	-30.0335	-26.8209	-31.0662	-27.4813	-32.0135	-28.0991
35.7884	-27.7142	-25.3597	-28.9185	-26.1213	-30.0409	-26.8292	-31.0737	-27.4894	-32.0211	-28.107
35.8084	-27.7212	-25.3687	-28.9258	-26.13	-30.0483	-26.8376	-31.0812	-27.4974	-32.0286	-28.1148
35.8284	-27.7282	-25.3777	-28.933	-26.1386	-30.0557	-26.8459	-31.0887	-27.5055	-32.0362	-28.1227
35.8483	-27.7352	-25.3867	-28.9403	-26.1473	-30.0631	-26.8542	-31.0962	-27.5136	-32.0437	-28.1305
35.8683	-27.7422	-25.3957	-28.9475	-26.1559	-30.0705	-26.8626	-31.1037	-27.5216	-32.0513	-28.1383
35.8882	-27.7492	-25.4047	-28.9548	-26.1646	-30.0779	-26.8709	-31.1112	-27.5297	-32.0588	-28.1462
35.9082	-27.7562	-25.4137	-28.962	-26.1732	-30.0853	-26.8793	-31.1187	-27.5378	-32.0664	-28.154
35.9282	-27.7632	-25.4228	-28.9693	-26.1818	-30.0927	-26.8876	-31.1262	-27.5458	-32.0739	-28.1619
35.9481	-27.7702	-25.4318	-28.9765	-26.1905	-30.1001	-26.8959	-31.1337	-27.5539	-32.0815	-28.1697
35.9681	-27.7772	-25.4408	-28.9838	-26.1991	-30.1075	-26.9043	-31.1412	-27.562	-32.089	-28.1775
35.988	-27.7842	-25.4498	-28.991	-26.2078	-30.1149	-26.9126	-31.1487	-27.57	-32.0966	-28.1854
36.008	-27.7912	-25.4588	-28.9983	-26.2164	-30.1224	-26.9209	-31.1562	-27.5781	-32.1041	-28.1932
36.028	-27.7982	-25.4678	-29.0055	-26.2251	-30.1298	-26.9292	-31.1637	-27.5862	-32.1117	-28.201
36.0479	-27.8053	-25.4768	-29.0128	-26.2337	-30.1372	-26.9376	-31.1711	-27.5942	-32.1192	-28.2089
36.0679	-27.8123	-25.4858	-29.0201	-26.2423	-30.1446	-26.9459	-31.1786	-27.6023	-32.1268	-28.2167
36.0878	-27.8193	-25.4948	-29.0273	-26.251	-30.152	-26.9542	-31.1861	-27.6104	-32.1343	-28.2245
36.1078	-27.8263	-25.5038	-29.0346	-26.2596	-30.1594	-26.9626	-31.1936	-27.6184	-32.1418	-28.2324
36.1278	-27.8333	-25.5129	-29.0418	-26.2683	-30.1668	-26.9709	-31.2011	-27.6265	-32.1494	-28.2402
36.1477	-27.8403	-25.5219	-29.0491	-26.2769	-30.1742	-26.9792	-31.2086	-27.6346	-32.1569	-28.248
36.1677	-27.8474	-25.5309	-29.0564	-26.2856	-30.1816	-26.9876	-31.2161	-27.6426	-32.1645	-28.2559
36.1876	-27.8544	-25.5399	-29.0636	-26.2942	-30.189	-26.9959	-31.2236	-27.6507	-32.172	-28.2637
36.2076	-27.8614	-25.5489	-29.0709	-26.3028	-30.1964	-27.0042	-31.2311	-27.6587	-32.1796	-28.2715
36.2276	-27.8684	-25.5579	-29.0782	-26.3115	-30.2038	-27.0125	-31.2386	-27.6668	-32.1871	-28.2794
36.2475	-27.8755	-25.5669	-29.0854	-26.3201	-30.2112	-27.0209	-31.2461	-27.6749	-32.1947	-28.2872
36.2675	-27.8825	-25.5759	-29.0927	-26.3288	-30.2186	-27.0292	-31.2536	-27.6829	-32.2022	-28.295
36.2874	-27.8895	-25.5849	-29.1	-26.3374	-30.226	-27.0375	-31.2611	-27.691	-32.2097	-28.3029
36.3074	-27.8966	-25.5939	-29.1072	-26.346	-30.2334	-27.0459	-31.2686	-27.6991	-32.2173	-28.3107
36.3274	-27.9036	-25.6029	-29.1145	-26.3547	-30.2409	-27.0542	-31.276	-27.7071	-32.2248	-28.3185
36.3473	-27.9107	-25.6119	-29.1218	-26.3633	-30.2483	-27.0625	-31.2835	-27.7152	-32.2324	-28.3263
36.3673	-27.9177	-25.6209	-29.129	-26.372	-30.2557	-27.0708	-31.291	-27.7232	-32.2399	-28.3342
36.3872	-27.9247	-25.63	-29.1363	-26.3806	-30.2631	-27.0792	-31.2985	-27.7313	-32.2474	-28.342
36.4072	-27.9318	-25.639	-29.1436	-26.3892	-30.2705	-27.0875	-31.306	-27.7393	-32.255	-28.3498
36.4272	-27.9388	-25.648	-29.1509	-26.3979	-30.2779	-27.0958	-31.3135	-27.7474	-32.2625	-28.3577
36.4471	-27.9459	-25.657	-29.1581	-26.4065	-30.2853	-27.1041	-31.321	-27.7555	-32.2701	-28.3655
36.4671	-27.9529	-25.666	-29.1654	-26.4152	-30.2927	-27.1125	-31.3285	-27.7635	-32.2776	-28.3733
36.487	-27.96	-25.675	-29.1727	-26.4238	-30.3001	-27.1208	-31.336	-27.7716	-32.2851	-28.3811
36.507	-27.967	-25.684	-29.18	-26.4324	-30.3076	-27.1291	-31.3435	-27.7796	-32.2927	-28.389
36.527	-27.9741	-25.693	-29.1872	-26.4411	-30.315	-27.1374	-31.351	-27.7877	-32.3002	-28.3968
36.5469	-27.9811	-25.702	-29.1945	-26.4497	-30.3224	-27.1458	-31.3585	-27.7957	-32.3078	-28.4046
36.5669	-27.9882	-25.711	-29.2018	-26.4583	-30.3298	-27.1541	-31.3659	-27.8038	-32.3153	-28.4124
36.5868	-27.9953	-25.72	-29.2091	-26.467	-30.3372	-27.1624	-31.3734	-27.8118	-32.3228	-28.4202
36.6068	-28.0023	-25.729	-29.2164	-26.4756	-30.3446	-27.1707	-31.3809	-27.8199	-32.3304	-28.4281
36.6268	-28.0094	-25.738	-29.2237	-26.4842	-30.352	-27.179	-31.3884	-27.828	-32.3379	-28.4359
36.6467	-28.0164	-25.747	-29.2309	-26.4929	-30.3595	-27.1874	-31.3959	-27.836	-32.3454	-28.4437
36.6667	-28.0235	-25.756	-29.2382	-26.5015	-30.3669	-27.1957	-31.4034	-27.8441	-32.353	-28.4515
36.6866	-28.0306	-25.765	-29.2455	-26.5101	-30.3743	-27.204	-31.4109	-27.8521	-32.3605	-28.4594
36.7066	-28.0377	-25.7741	-29.2528	-26.5188	-30.3817	-27.2123	-31.4184	-27.8602	-32.368	-28.4672
36.7266	-28.0447	-25.7831	-29.2601	-26.5274	-30.3891	-27.2206	-31.4259	-27.8682	-32.3756	-28.475
36.7465	-28.0518	-25.7921	-29.2674	-26.536	-30.3965	-27.229	-31.4334	-27.8763	-32.3831	-28.4828
36.7665	-28.0589	-25.8011	-29.2747	-26.5447	-30.4039	-27.2373	-31.4409	-27.8843	-32.3906	-28.4906
36.7864	-28.0659	-25.8101	-29.282	-26.5533	-30.4114	-27.2456	-31.4483	-27.8924	-32.3982	-28.4985
36.8064	-28.073	-25.8191	-29.2892	-26.5619	-30.4188	-27.2539	-31.4558	-27.9004	-32.4057	-28.5063
36.8264	-28.0801	-25.8281	-29.2965	-26.5706	-30.4262	-27.2622	-31.4633	-27.9085	-32.4132	-28.5141
36.8463	-28.0872	-25.8371	-29.3038	-26.5792	-30.4336	-27.2706	-31.4708	-27.9165	-32.4208	-28.5219
36.8663	-28.0943	-25.8461	-29.3111	-26.5878	-30.441	-27.2789	-31.4783	-27.9246	-32.4283	-28.5297
36.8862	-28.1014	-25.8551	-29.3184	-26.5965	-30.4484	-27.2872	-31.4858	-27.9326	-32.4358	-28.5375
36.9062	-28.1084	-25.8641	-29.3257	-26.6051	-30.4559	-27.2955	-31.4933	-27.9407	-32.4434	-28.5454
36.9262	-28.1155	-25.8731	-29.333	-26.6137	-30.4633	-27.3038	-31.5008	-27.9487	-32.4509	-28.5532
36.9461	-28.1226	-25.8821	-29.3403	-26.6224	-30.4707	-27.3121	-31.5083	-27.9567	-32.4584	-28.561
36.9661	-28.1297	-25.8911	-29.3476	-26.631	-30.4781	-27.3205	-31.5158	-27.9648	-32.4659	-28.5688
36.986	-28.1368	-25.9001	-29.3549	-26.6396	-30.4855	-27.3288	-31.5232	-27.9728	-32.4735	-28.5766
37.006	-28.1439	-25.9091	-29.3622	-26.6482	-30.493	-27.3371	-31.5307	-27.9809	-32.481	-28.5844
37.026	-28.151	-25.9181	-29.3695	-26.6569	-30.5004	-27.3454	-31.5382	-27.9889	-32.4885	-28.5922
37.0459	-28.1581	-25.9271	-29.3768	-26.6655	-30.5078	-27.3537	-31.5457	-27.997	-32.4961	-28.6
37.0659	-28.1652	-25.9361	-29.3841	-26.6741	-30.5152	-27.362	-31.5532	-28.005	-32.5036	-28.6079
37.0858	-28.1723	-25.9451	-29.3914	-26.6828	-30.5226	-27.3703	-31.5607	-28.0131	-32.5111	-28.6157
37.1058	-28.1794	-25.9541	-29.3987	-26.6914	-30.5301	-27.3786	-31.5682	-28.0211	-32.5186	-28.6235
37.1258	-28.1865	-25.9631	-29.406	-26.7	-30.5375	-27.387	-31.5757	-28.0291	-32.5262	-28.6313
37.1457	-28.1936	-25.9721	-29.4133	-26.7086	-30.5449	-27.3953	-31.5832	-28.0372	-32.5337	-28.6391
37.1657	-28.2007	-25.9811	-29.4206	-26.7173	-30.5523	-27.4036	-31.5906	-28.0452	-32.5412	-28.6469
37.1856	-28.2078	-25.9901	-29.4279	-26.7259	-30.5598	-27.4119	-31.5981	-28.0533	-32.5487	-28.6547
37.2056	-28.2149	-25.9991	-29.4352	-26.7345	-30.5672	-27.4202	-31.6056	-28.0613	-32.5563	-28.6625
37.2256	-28.222	-26.0081	-29.4426	-26.7431	-30.5746	-27.4285	-31.6131	-28.0693	-32.5638	-28.6703
37.2455	-28.2292	-26.0171	-29.4499	-26.7518	-30.582	-27.4368	-31.6206	-28.0774	-32.5713	-28.6781
37.2655	-28.2363	-26.0261	-29.4572	-26.7604	-30.5894	-27.4451	-31.6281	-28.0854	-32.5788	-28.686
37.2854	-28.2434	-26.0351	-29.4645	-26.769	-30.5969	-27.4534	-31.6356	-28.0935	-32.5864	-28.6938
37.3054	-28.2505	-26.0441	-29.4718	-26.7776	-30.6043	-27.4617	-31.6431	-28.1015	-32.5939	-28.7016
37.3254	-28.2576	-26.053	-29.4791	-26.7863	-30.6117	-27.47	-31.6505	-28.1095	-32.6014	-28.7094
37.3453	-28.2647	-26.062	-29.4864	-26.7949	-30.6191	-27.4784	-31.658	-28.1176	-32.6089	-28.7172
37.3653	-28.2719	-26.071	-29.4937	-26.8035	-30.6266	-27.4867	-31.6655	-28.1256	-32.6164	-28.725
37.3852	-28.279	-26.08	-29.5011	-26.8121	-30.634	-27.495	-31.673	-28.1337	-32.624	-28.7328
37.4052	-28.2861	-26.089	-29.5084	-26.8207	-30.6414	-27.5033	-31.6805	-28.1417	-32.6315	-28.7406
37.4252	-28.2933	-26.098	-29.5157	-26.8294	-30.6488	-27.5116	-31.688	-28.1497	-32.639	-28.7484
37.4451	-28.3004	-26.107	-29.523	-26.838	-30.6563	-27.5199	-31.6955	-28.1578	-32.6465	-28.7562
37.4651	-28.3075	-26.116	-29.5303	-26.8466	-30.6637	-27.5282	-31.7029	-28.1658	-32.654	-28.764
37.485	-28.3146	-26.125	-29.5376	-26.8552	-30.6711	-27.5365	-31.7104	-28.1738	-32.6616	-28.7718
37.505	-28.3218	-26.134	-29.545	-26.8638	-30.6785	-27.5448	-31.7179	-28.1819	-32.6691	-28.7796
37.525	-28.3289	-26.143	-29.5523	-26.8725	-30.686	-27.5531	-31.7254	-28.1899	-32.6766	-28.7874
37.5449	-28.336	-26.152	-29.5596	-26.8811	-30.6934	-27.5614	-31.7329	-28.1979	-32.6841	-28.7952
37.5649	-28.3432	-26.161	-29.5669	-26.8897	-30.7008	-27.5697	-31.7404	-28.206	-32.6916	-28.803
37.5848	-28.3503	-26.1699	-29.5742	-26.8983	-30.7082	-27.578	-31.7479	-28.214	-32.6992	-28.8108
37.6048	-28.3575	-26.1789	-29.5816	-26.9069	-30.7157	-27.5863	-31.7553	-28.222	-32.7067	-28.8186
37.6248	-28.3646	-26.1879	-29.5889	-26.9155	-30.7231	-27.5946	-31.7628	-28.2301	-32.7142	-28.8264
37.6447	-28.3717	-26.1969	-29.5962	-26.9242	-30.7305	-27.6029	-31.7703	-28.2381	-32.7217	-28.8342
37.6647	-28.3789	-26.2059	-29.6035	-26.9328	-30.7379	-27.6112	-31.7778	-28.2461	-32.7292	-28.842
37.6846	-28.386	-26.2149	-29.6109	-26.9414	-30.7454	-27.6195	-31.7853	-28.2541	-32.7367	-28.8498
37.7046	-28.3932	-26.2239	-29.6182	-26.95	-30.7528	-27.6278	-31.7928	-28.2622	-32.7442	-28.8576
37.7246	-28.4003	-26.2329	-29.6255	-26.9586	-30.7602	-27.6361	-31.8002	-28.2702	-32.7518	-28.8654
37.7445	-28.4075	-26.2419	-29.6328	-26.9672	-30.7677	-27.6444	-31.8077	-28.2782	-32.7593	-28.8732
37.7645	-28.4146	-26.2508	-29.6402	-26.9758	-30.7751	-27.6527	-31.8152	-28.2863	-32.7668	-28.881
37.7844	-28.4218	-26.2598	-29.6475	-26.9845	-30.7825	-27.661	-31.8227	-28.2943	-32.7743	-28.8888
37.8044	-28.429	-26.2688	-29.6548	-26.9931	-30.7899	-27.6693	-31.8302	-28.3023	-32.7818	-28.8966
37.8244	-28.4361	-26.2778	-29.6622	-27.0017	-30.7974	-27.6776	-31.8377	-28.3103	-32.7893	-28.9044
37.8443	-28.4433	-26.2868	-29.6695	-27.0103	-30.8048	-27.6859	-31.8451	-28.3184	-32.7968	-28.9122
37.8643	-28.4504	-26.2958	-29.6768	-27.0189	-30.8122	-27.6942	-31.8526	-28.3264	-32.8043	-28.92
37.8842	-28.4576	-26.3047	-29.6842	-27.0275	-30.8197	-27.7025	-31.8601	-28.3344	-32.8119	-28.9278
37.9042	-28.4648	-26.3137	-29.6915	-27.0361	-30.8271	-27.7108	-31.8676	-28.3424	-32.8194	-28.9356
37.9242	-28.4719	-26.3227	-29.6988	-27.0447	-30.8345	-27.719	-31.8751	-28.3505	-32.8269	-28.9434
37.9441	-28.4791	-26.3317	-29.7062	-27.0533	-30.842	-27.7273	-31.8826	-28.3585	-32.8344	-28.9511
37.9641	-28.4862	-26.3407	-29.7135	-27.0619	-30.8494	-27.7356	-31.89	-28.3665	-32.8419	-28.9589
37.984	-28.4934	-26.3497	-29.7208	-27.0706	-30.8568	-27.7439	-31.8975	-28.3745	-32.8494	-28.9667
38.004	-28.5006	-26.3586	-29.7282	-27.0792	-30.8642	-27.7522	-31.905	-28.3826	-32.8569	-28.9745
38.024	-28.5078	-26.3676	-29.7355	-27.0878	-30.8717	-27.7605	-31.9125	-28.3906	-32.8644	-28.9823
38.0439	-28.5149	-26.3766	-29.7428	-27.0964	-30.8791	-27.7688	-31.92	-28.3986	-32.8719	-28.9901
38.0639	-28.5221	-26.3856	-29.7502	-27.105	-30.8865	-27.7771	-31.9274	-28.4066	-32.8794	-28.9979
38.0838	-28.5293	-26.3946	-29.7575	-27.1136	-30.894	-27.7854	-31.9349	-28.4146	-32.8869	-29.0057
38.1038	-28.5365	-26.4035	-29.7649	-27.1222	-30.9014	-27.7937	-31.9424	-28.4227	-32.8944	-29.0135
38.1238	-28.5436	-26.4125	-29.7722	-27.1308	-30.9088	-27.802	-31.9499	-28.4307	-32.9019	-29.0213
38.1437	-28.5508	-26.4215	-29.7795	-27.1394	-30.9163	-27.8102	-31.9574	-28.4387	-32.9094	-29.029
38.1637	-28.558	-26.4305	-29.7869	-27.148	-30.9237	-27.8185	-31.9648	-28.4467	-32.917	-29.0368
38.1836	-28.5652	-26.4394	-29.7942	-27.1566	-30.9311	-27.8268	-31.9723	-28.4547	-32.9245	-29.0446
38.2036	-28.5724	-26.4484	-29.8016	-27.1652	-30.9386	-27.8351	-31.9798	-28.4628	-32.932	-29.0524
38.2236	-28.5795	-26.4574	-29.8089	-27.1738	-30.946	-27.8434	-31.9873	-28.4708	-32.9395	-29.0602
38.2435	-28.5867	-26.4664	-29.8163	-27.1824	-30.9534	-27.8517	-31.9948	-28.4788	-32.947	-29.068
38.2635	-28.5939	-26.4753	-29.8236	-27.191	-30.9609	-27.86	-32.0022	-28.4868	-32.9545	-29.0758
38.2834	-28.6011	-26.4843	-29.8309	-27.1996	-30.9683	-27.8682	-32.0097	-28.4948	-32.962	-29.0835
38.3034	-28.6083	-26.4933	-29.8383	-27.2082	-30.9757	-27.8765	-32.0172	-28.5028	-32.9695	-29.0913
38.3234	-28.6155	-26.5023	-29.8456	-27.2168	-30.9831	-27.8848	-32.0247	-28.5108	-32.977	-29.0991
38.3433	-28.6227	-26.5112	-29.853	-27.2254	-30.9906	-27.8931	-32.0322	-28.5189	-32.9845	-29.1069
38.3633	-28.6299	-26.5202	-29.8603	-27.234	-30.998	-27.9014	-32.0396	-28.5269	-32.992	-29.1147
38.3832	-28.6371	-26.5292	-29.8677	-27.2426	-31.0054	-27.9097	-32.0471	-28.5349	-32.9995	-29.1225
38.4032	-28.6443	-26.5381	-29.875	-27.2512	-31.0129	-27.9179	-32.0546	-28.5429	-33.007	-29.1302
38.4232	-28.6515	-26.5471	-29.8824	-27.2598	-31.0203	-27.9262	-32.0621	-28.5509	-33.0145	-29.138
38.4431	-28.6587	-26.5561	-29.8897	-27.2684	-31.0277	-27.9345	-32.0695	-28.5589	-33.022	-29.1458
38.4631	-28.6659	-26.565	-29.8971	-27.277	-31.0352	-27.9428	-32.077	-28.5669	-33.0295	-29.1536
38.483	-28.6731	-26.574	-29.9044	-27.2856	-31.0426	-27.9511	-32.0845	-28.5749	-33.037	-29.1614
38.503	-28.6803	-26.583	-29.9118	-27.2942	-31.05	-27.9593	-32.092	-28.583	-33.0445	-29.1691
38.523	-28.6875	-26.5919	-29.9191	-27.3028	-31.0575	-27.9676	-32.0995	-28.591	-33.052	-29.1769
38.5429	-28.6947	-26.6009	-29.9265	-27.3113	-31.0649	-27.9759	-32.1069	-28.599	-33.0595	-29.1847
38.5629	-28.7019	-26.6099	-29.9339	-27.3199	-31.0723	-27.9842	-32.1144	-28.607	-33.0669	-29.1925
38.5828	-28.7091	-26.6188	-29.9412	-27.3285	-31.0798	-27.9924	-32.1219	-28.615	-33.0744	-29.2003
38.6028	-28.7163	-26.6278	-29.9486	-27.3371	-31.0872	-28.0007	-32.1294	-28.623	-33.0819	-29.208
38.6228	-28.7235	-26.6368	-29.9559	-27.3457	-31.0947	-28.009	-32.1368	-28.631	-33.0894	-29.2158
38.6427	-28.7307	-26.6457	-29.9633	-27.3543	-31.1021	-28.0173	-32.1443	-28.639	-33.0969	-29.2236
38.6627	-28.7379	-26.6547	-29.9706	-27.3629	-31.1095	-28.0255	-32.1518	-28.647	-33.1044	-29.2314
38.6826	-28.7451	-26.6637	-29.978	-27.3715	-31.117	-28.0338	-32.1593	-28.655	-33.1119	-29.2391
38.7026	-28.7524	-26.6726	-29.9853	-27.3801	-31.1244	-28.0421	-32.1667	-28.663	-33.1194	-29.2469
38.7226	-28.7596	-26.6816	-29.9927	-27.3887	-31.1318	-28.0504	-32.1742	-28.671	-33.1269	-29.2547
38.7425	-28.7668	-26.6905	-30.0001	-27.3972	-31.1393	-28.0586	-32.1817	-28.679	-33.1344	-29.2625
38.7625	-28.774	-26.6995	-30.0074	-27.4058	-31.1467	-28.0669	-32.1892	-28.687	-33.1419	-29.2702
38.7824	-28.7812	-26.7085	-30.0148	-27.4144	-31.1541	-28.0752	-32.1966	-28.695	-33.1494	-29.278
38.8024	-28.7884	-26.7174	-30.0221	-27.423	-31.1616	-28.0834	-32.2041	-28.703	-33.1569	-29.2858
38.8224	-28.7957	-26.7264	-30.0295	-27.4316	-31.169	-28.0917	-32.2116	-28.7111	-33.1643	-29.2936
38.8423	-28.8029	-26.7353	-30.0369	-27.4402	-31.1764	-28.1	-32.219	-28.7191	-33.1718	-29.3013
38.8623	-28.8101	-26.7443	-30.0442	-27.4488	-31.1839	-28.1083	-32.2265	-28.7271	-33.1793	-29.3091
38.8822	-28.8173	-26.7532	-30.0516	-27.4573	-31.1913	-28.1165	-32.234	-28.7351	-33.1868	-29.3169
38.9022	-28.8246	-26.7622	-30.059	-27.4659	-31.1987	-28.1248	-32.2415	-28.7431	-33.1943	-29.3246
38.9222	-28.8318	-26.7711	-30.0663	-27.4745	-31.2062	-28.1331	-32.2489	-28.7511	-33.2018	-29.3324
38.9421	-28.839	-26.7801	-30.0737	-27.4831	-31.2136	-28.1413	-32.2564	-28.7591	-33.2093	-29.3402
38.9621	-28.8463	-26.7891	-30.081	-27.4917	-31.221	-28.1496	-32.2639	-28.7671	-33.2168	-29.348
38.982	-28.8535	-26.798	-30.0884	-27.5002	-31.2285	-28.1579	-32.2713	-28.775	-33.2243	-29.3557
39.002	-28.8607	-26.807	-30.0958	-27.5088	-31.2359	-28.1661	-32.2788	-28.783	-33.2317	-29.3635
39.022	-28.868	-26.8159	-30.1031	-27.5174	-31.2434	-28.1744	-32.2863	-28.791	-33.2392	-29.3713
39.0419	-28.8752	-26.8249	-30.1105	-27.526	-31.2508	-28.1826	-32.2938	-28.799	-33.2467	-29.379
39.0619	-28.8824	-26.8338	-30.1179	-27.5345	-31.2582	-28.1909	-32.3012	-28.807	-33.2542	-29.3868
39.0818	-28.8897	-26.8428	-30.1252	-27.5431	-31.2657	-28.1992	-32.3087	-28.815	-33.2617	-29.3946
39.1018	-28.8969	-26.8517	-30.1326	-27.5517	-31.2731	-28.2074	-32.3162	-28.823	-33.2692	-29.4023
39.1218	-28.9041	-26.8606	-30.14	-27.5603	-31.2805	-28.2157	-32.3236	-28.831	-33.2766	-29.4101
39.1417	-28.9114	-26.8696	-30.1474	-27.5688	-31.288	-28.224	-32.3311	-28.839	-33.2841	-29.4179
39.1617	-28.9186	-26.8785	-30.1547	-27.5774	-31.2954	-28.2322	-32.3386	-28.847	-33.2916	-29.4256
39.1816	-28.9259	-26.8875	-30.1621	-27.586	-31.3028	-28.2405	-32.346	-28.855	-33.2991	-29.4334
39.2016	-28.9331	-26.8964	-30.1695	-27.5946	-31.3103	-28.2487	-32.3535	-28.863	-33.3066	-29.4412
39.2216	-28.9404	-26.9054	-30.1768	-27.6031	-31.3177	-28.257	-32.361	-28.871	-33.314	-29.4489
39.2415	-28.9476	-26.9143	-30.1842	-27.6117	-31.3252	-28.2652	-32.3684	-28.879	-33.3215	-29.4567
39.2615	-28.9549	-26.9233	-30.1916	-27.6203	-31.3326	-28.2735	-32.3759	-28.887	-33.329	-29.4644
39.2814	-28.9621	-26.9322	-30.199	-27.6289	-31.34	-28.2818	-32.3834	-28.895	-33.3365	-29.4722
39.3014	-28.9694	-26.9411	-30.2063	-27.6374	-31.3475	-28.29	-32.3908	-28.9029	-33.344	-29.48
39.3214	-28.9766	-26.9501	-30.2137	-27.646	-31.3549	-28.2983	-32.3983	-28.9109	-33.3514	-29.4877
